0.7190265655517578,0.7587975243147658,0.6406926406926406,0.46394984326018807,0.7171270847320557,0.7586838673521076,0.6228813559322034,0.4681528662420382,0.6421397955364524,0.6481345048754388,64,128,256,tcn_abnormlabs_baseline/permutation_1_10_label,0.001,30,256,64,20,None,1
0.7157079577445984,0.7546606650054926,0.6165413533834586,0.5141065830721003,0.7226519584655762,0.7581719421901776,0.6245059288537549,0.5031847133757962,0.6478763231933877,0.6439280246675131,64,128,256,noperm,0.001,30,256,64,20,None,2
0.7190265655517578,0.7554376657824934,0.7152317880794702,0.3385579937304075,0.7116022109985352,0.7512959789625702,0.673202614379085,0.32802547770700635,0.6271982027240584,0.6377739460661702,64,128,256,tcn_abnormlabs_baseline/permutation_1_1_label,0.001,30,256,64,20,None,3
0.7134955525398254,0.7449401173539105,0.6136363636363636,0.5078369905956113,0.709392249584198,0.7404970523888045,0.5947955390334573,0.5095541401273885,0.6341927081632508,0.5937480155241517,64,128,256,tcn_abnormlabs_baseline/permutation_1_2_label,0.001,30,256,64,20,None,4
0.7289823293685913,0.7511454063178201,0.6868686868686869,0.4263322884012539,0.7116022109985352,0.7462845010615711,0.6417112299465241,0.3821656050955414,0.629085536754017,0.6205199886294758,64,128,256,tcn_abnormlabs_baseline/permutation_1_10_label,0.001,30,256,64,10,None,5
0.7334070801734924,0.7527476355062562,0.696969696969697,0.43260188087774293,0.7259668707847595,0.764746139006542,0.6736842105263158,0.40764331210191085,0.6247707468116804,0.6442157755981641,64,128,256,noperm,0.001,30,256,64,10,None,6
0.7289823293685913,0.7609248988559333,0.6423076923076924,0.5235109717868338,0.7193370461463928,0.7561134641706273,0.6145038167938931,0.5127388535031847,0.6533543194101237,0.6351808463311499,64,128,256,tcn_abnormlabs_baseline/permutation_1_1_label,0.001,30,256,64,10,None,7
0.7345132827758789,0.7582616617099376,0.6755555555555556,0.47648902821316613,0.7259668707847595,0.7550465043594469,0.6556603773584906,0.4426751592356688,0.6548569520945721,0.646510966569398,64,128,256,tcn_abnormlabs_baseline/permutation_1_2_label,0.001,30,256,64,10,None,8
0.7024336457252502,0.7445275031481928,0.5905797101449275,0.5109717868338558,0.7127071619033813,0.7559571922790908,0.60546875,0.49363057324840764,0.6169277699789437,0.6338718684081083,64,128,256,tcn_abnormlabs_baseline/permutation_1_10_label,0.001,30,256,64,5,None,9
0.730088472366333,0.7556573694504729,0.6794258373205742,0.445141065830721,0.7160220742225647,0.7604459676463298,0.6390243902439025,0.4171974522292994,0.6347449718789191,0.6394707518448128,64,128,256,noperm,0.001,30,256,64,5,None,10
0.7267699241638184,0.756707660155936,0.6463414634146342,0.49843260188087773,0.7259668707847595,0.7583821009408646,0.6460176991150443,0.46496815286624205,0.631988447370254,0.6434235484989548,64,128,256,tcn_abnormlabs_baseline/permutation_1_1_label,0.001,30,256,64,5,None,11
0.741150438785553,0.7629986871366182,0.6923076923076923,0.47962382445141066,0.720441997051239,0.7551866101932383,0.6487804878048781,0.42356687898089174,0.6443828166388381,0.6497351829354318,64,128,256,tcn_abnormlabs_baseline/permutation_1_2_label,0.001,30,256,64,5,None,12
0.7123894095420837,0.7505130884441229,0.6194331983805668,0.47962382445141066,0.7160220742225647,0.754755515320034,0.620253164556962,0.4681528662420382,0.6176859178030761,0.6359695714407669,32,128,256,tcn_abnormlabs_baseline/permutation_1_10_label,0.001,30,256,32,20,None,13
0.7168141603469849,0.7446400342952066,0.6285714285714286,0.4827586206896552,0.7016574740409851,0.7483160356515459,0.5948275862068966,0.4394904458598726,0.619633225674373,0.6266398976515577,32,128,256,noperm,0.001,30,256,32,20,None,14
0.7256637215614319,0.7534013878841466,0.6714975845410628,0.43573667711598746,0.720441997051239,0.7583012706521388,0.6666666666666666,0.3885350318471338,0.642715835056511,0.6407309145389337,32,128,256,tcn_abnormlabs_baseline/permutation_1_1_label,0.001,30,256,32,20,None,15
0.7278761267662048,0.7562414596897356,0.6697674418604651,0.45141065830721006,0.7215469479560852,0.7433207238082922,0.6519607843137255,0.42356687898089174,0.6495145728700296,0.6240251566077457,32,128,256,tcn_abnormlabs_baseline/permutation_1_2_label,0.001,30,256,32,20,None,16
0.7267699241638184,0.7580741097982477,0.6232876712328768,0.5705329153605015,0.7149171233177185,0.746171338657355,0.5985915492957746,0.5414012738853503,0.6382675329728145,0.6340168764332935,32,128,256,tcn_abnormlabs_baseline/permutation_1_10_label,0.001,30,256,32,10,None,17
0.7112832069396973,0.7483374862685207,0.6106870229007634,0.5015673981191222,0.7226519584655762,0.7573798053606648,0.6296296296296297,0.4872611464968153,0.62500639517797,0.6426372719066394,32,128,256,noperm,0.001,30,256,32,10,None,18
0.7123894095420837,0.7523350213005384,0.5936507936507937,0.5862068965517241,0.7171270847320557,0.7571588692381477,0.5917721518987342,0.5955414012738853,0.6440706466415498,0.6408464749345398,32,128,256,tcn_abnormlabs_baseline/permutation_1_1_label,0.001,30,256,32,10,None,19
0.7245575189590454,0.7580955443024409,0.6699029126213593,0.43260188087774293,0.7193370461463928,0.7566738875057928,0.6456310679611651,0.42356687898089174,0.6449948593635008,0.6308553909864175,32,128,256,tcn_abnormlabs_baseline/permutation_1_2_label,0.001,30,256,32,10,None,20
0.7168141603469849,0.7555769900597487,0.6153846153846154,0.5266457680250783,0.7193370461463928,0.7527724789032946,0.6153846153846154,0.5095541401273885,0.641937626647322,0.6367036799520824,32,128,256,tcn_abnormlabs_baseline/permutation_1_10_label,0.001,30,256,32,5,None,21
0.730088472366333,0.7626557350695282,0.6666666666666666,0.4702194357366771,0.7237569093704224,0.7617715843814328,0.6441441441441441,0.4554140127388535,0.6551635974306425,0.6412391538391813,32,128,256,noperm,0.001,30,256,32,5,None,22
0.7024336457252502,0.7492484526967287,0.5833333333333334,0.54858934169279,0.7127071619033813,0.7554991539763113,0.59375,0.5445859872611465,0.620852646056786,0.6306249133908434,32,128,256,tcn_abnormlabs_baseline/permutation_1_1_label,0.001,30,256,32,5,None,23
